id,label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,left_has_featured_artists,left_featured_artists,left_is_remix,left_remix_type,left_album_type,left_is_explicit,left_primary_genre,left_secondary_genres,left_duration_seconds,left_release_year,left_record_label,left_normalized_song_core,left_normalized_artist_core,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,right_has_featured_artists,right_featured_artists,right_is_remix,right_remix_type,right_album_type,right_is_explicit,right_primary_genre,right_secondary_genres,right_duration_seconds,right_release_year,right_record_label,right_normalized_song_core,right_normalized_artist_core,left_core_identity,left_metadata_block,left_weighted_text,right_core_identity,right_metadata_block,right_weighted_text
410,0,Act My Age,One Direction,FOUR ( Ultimate Edition ),"Pop , Music",$ 1.29,2014 Simco Limited under exclusive license to Sony Music Entertainment UK Limited,3:18,17-Nov-14,False,[],False,<NULL>,album,False,pop,['music'],198,0,simco limited under exclusive license to sony music entertainment,act my age,one direction,Change My Mind,One Direction,Take Me Home : Yearbook Edition,Pop,$ 1.29,2008 Big Love,3:32,"November 9 , 2012",False,[],False,<NULL>,album,False,pop,[],212,2012,<NULL>,change my mind,one direction,Act My Age act my age 3:18,198 FOUR ( Ultimate Edition ) pop <NULL> [] 17-Nov-14 $ 1.29 album False False,Act My Age Act My Age act my age act my age 3:18 FOUR ( Ultimate Edition ) pop,Change My Mind change my mind 3:32,"212 Take Me Home : Yearbook Edition pop <NULL> [] November 9 , 2012 $ 1.29 album False False",Change My Mind Change My Mind change my mind change my mind 3:32 Take Me Home : Yearbook Edition pop
148,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance, Music",$1.29,2010 Gum Prod license exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ],David Banner,Mississippi-The Album ( Explicit Version ),Pop,$ 0.99,"( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",4:24,"May 20 , 2003",False,[],False,<NULL>,album,True,pop,[],264,2003,universal records,choose me  ),david banner,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend 2:51,171 One Love ( Deluxe Version ) dance continuous mix version ['Wynter Gordon'] 21-Aug-09 $1.29 deluxe True True,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend toyfriend 2:51 One Love ( Deluxe Version ) dance,Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] choose me  ) 4:24,"264 Mississippi-The Album ( Explicit Version ) pop <NULL> [] May 20 , 2003 $ 0.99 album False False",Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] choose me  ) choose me  ) 4:24 Mississippi-The Album ( Explicit Version ) pop
343,0,We Dem Boyz,Wiz Khalifa,Blacc Hollywood ( Deluxe Version ),"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock",$ 1.99,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,3:56,19-Aug-14,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'rap', 'east coast rap', 'hardcore rap', 'rock']",236,0,<NULL>,we dem boyz,wiz khalifa,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ]",Wiz Khalifa,Blacc Hollywood ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:19,"August 19 , 2014",False,[],True,<NULL>,album,True,rap & hip-hop,[],319,2014,<NULL>,we dem boyz remix,wiz khalifa,We Dem Boyz we dem boyz 3:56,236 Blacc Hollywood ( Deluxe Version ) hip-hop/rap <NULL> [] 19-Aug-14 $ 1.99 album False False,We Dem Boyz We Dem Boyz we dem boyz we dem boyz 3:56 Blacc Hollywood ( Deluxe Version ) hip-hop/rap,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] we dem boyz remix 5:19","319 Blacc Hollywood ( Deluxe ) [ Explicit ] rap & hip-hop <NULL> [] August 19 , 2014 $ 1.29 album False True","We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] we dem boyz remix we dem boyz remix 5:19 Blacc Hollywood ( Deluxe ) [ Explicit ] rap & hip-hop"
297,0,Pray to God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ],Calvin Harris,Pray to God ( Remixes ) [ feat . HAIM ] - Single,"Dance, Music",$1.29,2015 Sony Music Entertainment UK Limited,3:43,26-May-15,True,['HAIM'],True,calvin harris vs mike pickering hacienda,single,False,dance,['music'],223,2015,sony music entertainment uk limited,pray to god,calvin harris,How Deep Is Your Love ( Calvin Harris & R3hab Remix ),Calvin Harris & Disciples,How Deep Is Your Love ( Remixes ),Dance & Electronic,$1.29,"(C) 2015 Island Records, a division of Universal Music Operations Limited",4:16,"August 7, 2015",False,[],True,calvin harris & r3hab remix,remixes,False,dance & electronic,[],256,2015,island records,how deep is your love,calvin harris & disciples,Pray to God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ] pray to god 3:43,223 Pray to God ( Remixes ) [ feat . HAIM ] - Single dance calvin harris vs mike pickering hacienda ['HAIM'] 26-May-15 $1.29 single True True,Pray to God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ] Pray to God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ] pray to god pray to god 3:43 Pray to God ( Remixes ) [ feat . HAIM ] - Single dance,How Deep Is Your Love ( Calvin Harris & R3hab Remix ) how deep is your love 4:16,"256 How Deep Is Your Love ( Remixes ) dance & electronic calvin harris & r3hab remix [] August 7, 2015 $1.29 remixes False True",How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Calvin Harris & R3hab Remix ) how deep is your love how deep is your love 4:16 How Deep Is Your Love ( Remixes ) dance & electronic
409,1,Are You Leaving With Him,Luke Bryan,Spring Break ... Checkin ' Out,"Country , Music , Contemporary Country",$ 1.29,2015 Capitol Records Nashville,3:23,10-Mar-15,False,[],False,<NULL>,album,False,country,"['music', 'contemporary country']",203,0,capitol records,are you leaving with him,luke bryan,Are You Leaving With Him,Luke Bryan,Spring Break ... Checkin ' Out,Country,$ 1.29,( C ) 2015 Capitol Records Nashville,3:24,"March 10 , 2015",False,[],False,<NULL>,album,False,country,[],204,2015,capitol records,are you leaving with him,luke bryan,Are You Leaving With Him are you leaving with him 3:23,203 Spring Break ... Checkin ' Out country <NULL> [] 10-Mar-15 $ 1.29 album False False,Are You Leaving With Him Are You Leaving With Him are you leaving with him are you leaving with him 3:23 Spring Break ... Checkin ' Out country,Are You Leaving With Him are you leaving with him 3:24,"204 Spring Break ... Checkin ' Out country <NULL> [] March 10 , 2015 $ 1.29 album False False",Are You Leaving With Him Are You Leaving With Him are you leaving with him are you leaving with him 3:24 Spring Break ... Checkin ' Out country
23,0,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,False,[],False,<NULL>,album,False,pop,"['music', 'rock', 'r&b / soul', 'contemporary r&b', 'dance', 'electronic', 'hip-hop / rap', 'pop/rock']",255,0,naughty boy recordings ltd under exclusive licence to virgin records ltd,lifted,naughty boy,Top Floor ( Cabana ) [ feat . Ed Sheeran ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014",False,[],False,<NULL>,album,True,pop,[],129,2014,naughty boy recordings ltd under exclusive licence to virgin records ltd,top floor,naughty boy,Lifted ( feat . Emeli Sand ' © & Professor Green ) lifted 4:15,255 Hotel Cabana ( Deluxe Version ) pop <NULL> [] 6-May-14 $ 1.29 album False False,Lifted ( feat . Emeli Sand ' © & Professor Green ) Lifted ( feat . Emeli Sand ' © & Professor Green ) lifted lifted 4:15 Hotel Cabana ( Deluxe Version ) pop,Top Floor ( Cabana ) [ feat . Ed Sheeran ] top floor 2:09,"129 Hotel Cabana [ Explicit ] pop <NULL> [] May 6 , 2014 $ 1.29 album False False",Top Floor ( Cabana ) [ feat . Ed Sheeran ] Top Floor ( Cabana ) [ feat . Ed Sheeran ] top floor top floor 2:09 Hotel Cabana [ Explicit ] pop
468,0,Lord Knows ( feat . Rick Ross ),Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,5:07,15-Nov-11,False,[],False,<NULL>,album,False,hip-hop/rap,['music'],307,0,cash money records,lord knows,drake,Light Up ( Explicit ) [ feat . JAY-Z ],Drake,Thank Me Later ( Explicit Version ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Young Money Entertainment/Cash Money Records,4:34,"June 15 , 2010",False,[],False,<NULL>,album,True,rap & hip-hop,[],274,2010,young money entertainment,light up,drake,Lord Knows ( feat . Rick Ross ) lord knows 5:07,307 Take Care ( Deluxe Version ) hip-hop/rap <NULL> [] 15-Nov-11 $ 1.29 album False False,Lord Knows ( feat . Rick Ross ) Lord Knows ( feat . Rick Ross ) lord knows lord knows 5:07 Take Care ( Deluxe Version ) hip-hop/rap,Light Up ( Explicit ) [ feat . JAY-Z ] light up 4:34,"274 Thank Me Later ( Explicit Version ) [ Explicit ] rap & hip-hop <NULL> [] June 15 , 2010 $ 1.29 album False False",Light Up ( Explicit ) [ feat . JAY-Z ] Light Up ( Explicit ) [ feat . JAY-Z ] light up light up 4:34 Thank Me Later ( Explicit Version ) [ Explicit ] rap & hip-hop
290,0,Stop Me ( Kissy Sell Out Remix ),Daniel Merriweather & Mark Ronson,Stop Me ( Remixes ) - EP,"Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B",$ 0.99,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED,5:58,14-Aug-07,True,['Mark Ronson'],True,kissy sell out,ep,False,electronic,"['hip-hop / rap', 'alternative rap', 'r&b / soul', 'neo-soul', 'soul', 'contemporary r&b']",358,2007,sony bmg music entertainment ( uk ) limited,stop me,daniel merriweather,I Can't Lose (Lindström Remix),Mark Ronson feat. Keyone Starr,I Can't Lose (Remixes) - EP,Pop,$1.29,2015 Real Sounds,7:42,"July 3, 2015",True,['Keyone Starr'],True,lindström,ep,False,pop,[],462,2015,real sounds,i cant lose,mark ronson,Stop Me ( Kissy Sell Out Remix ) stop me 5:58,358 Stop Me ( Remixes ) - EP electronic kissy sell out ['Mark Ronson'] 14-Aug-07 $ 0.99 ep True True,Stop Me ( Kissy Sell Out Remix ) Stop Me ( Kissy Sell Out Remix ) stop me stop me 5:58 Stop Me ( Remixes ) - EP electronic,I Can't Lose (Lindström Remix) i cant lose 7:42,"462 I Can't Lose (Remixes) - EP pop lindström ['Keyone Starr'] July 3, 2015 $1.29 ep True True",I Can't Lose (Lindström Remix) I Can't Lose (Lindström Remix) i cant lose i cant lose 7:42 I Can't Lose (Remixes) - EP pop
498,0,In God 's Hands ( feat . Keith Urban ),Nelly Furtado & Keith Urban,The Best of Nelly Furtado ( Deluxe Version ),"Pop , Music , Rock , Vocal , Adult Alternative , Singer/Songwriter , Contemporary Singer/Songwriter",$ 0.99,‰ ãÑ 2010 Geffen Records,4:34,16-Nov-10,False,[],False,<NULL>,album,False,pop,"['music', 'rock', 'vocal', 'adult alternative', 'singer/songwriter', 'contemporary singer/songwriter']",274,0,geffen records,in god 's hands,nelly furtado & keith urban,Te Busque ( Full Spanish Version ) [ feat . Juanes ],Nelly Furtado,Loose ( US version ),Pop,$ 1.29,( C ) 2006 Geffen Records,3:38,"June 20 , 2006",False,[],False,<NULL>,album,False,pop,[],218,2006,geffen records,te busque,nelly furtado,In God 's Hands ( feat . Keith Urban ) in god 's hands 4:34,274 The Best of Nelly Furtado ( Deluxe Version ) pop <NULL> [] 16-Nov-10 $ 0.99 album False False,In God 's Hands ( feat . Keith Urban ) In God 's Hands ( feat . Keith Urban ) in god 's hands in god 's hands 4:34 The Best of Nelly Furtado ( Deluxe Version ) pop,Te Busque ( Full Spanish Version ) [ feat . Juanes ] te busque 3:38,"218 Loose ( US version ) pop <NULL> [] June 20 , 2006 $ 1.29 album False False",Te Busque ( Full Spanish Version ) [ feat . Juanes ] Te Busque ( Full Spanish Version ) [ feat . Juanes ] te busque te busque 3:38 Loose ( US version ) pop
225,0,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ]",Nicky Jam,Nicky Jam Hits,"Latin Urban , Music , Latino",$ 0.99,2014 La Industria Inc. . Licencia a Codiscos S.A.S.,4:46,9-Sep-14,False,[],True,<NULL>,album,False,latin urban,"['music', 'latino']",286,0,<NULL>,piensas en m ' _,nicky jam,Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ),ChocQuibTown feat . Nicky Jam,Cuando Te Veo Remix Feat . Nicky Jam,"International , Latin Music",$1.29,(C) 2014 Acoda,3:51,"April 17, 2015",True,['Nicky Jam'],True,urban version,single,False,international/latin music,[],231,2015,acoda,cuando te veo remix,chocquibtown,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] piensas en m ' _ 4:46",286 Nicky Jam Hits latin urban <NULL> [] 9-Sep-14 $ 0.99 album False True,"Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] piensas en m ' _ piensas en m ' _ 4:46 Nicky Jam Hits latin urban",Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ) cuando te veo remix 3:51,"231 Cuando Te Veo Remix Feat . Nicky Jam international/latin music urban version ['Nicky Jam'] April 17, 2015 $1.29 single True True",Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ) Cuando Te Veo Remix Feat . Nicky Jam ( Urban Version ) cuando te veo remix cuando te veo remix 3:51 Cuando Te Veo Remix Feat . Nicky Jam international/latin music
328,0,"Young , Wild & Free ( feat . Bruno Mars )",Snoop Dogg,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:12,12-Dec-11,False,[],False,<NULL>,album,False,soundtrack,"['music', 'hip-hop / rap', 'west coast rap', 'gangsta rap', 'hardcore rap', 'rap', 'soundtrack']",252,0,<NULL>,"young , wild & free",snoop dogg,Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ],Snoop Dogg,R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ),"Gangsta & Hardcore , Rap & Hip-Hop",$ 0.99,( C ) 2004 Geffen Records,3:08,"November 16 , 2004",False,[],False,<NULL>,album,True,gangsta & hardcore,['rap & hip-hop'],188,2004,geffen records,can you control yo hoe  ),snoop dogg,"Young , Wild & Free ( feat . Bruno Mars ) young , wild & free 4:12",252 Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ] soundtrack <NULL> [] 12-Dec-11 $ 1.99 album False False,"Young , Wild & Free ( feat . Bruno Mars ) Young , Wild & Free ( feat . Bruno Mars ) young , wild & free young , wild & free 4:12 Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ] soundtrack",Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ] can you control yo hoe  ) 3:08,"188 R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ) gangsta & hardcore <NULL> [] November 16 , 2004 $ 0.99 album False False",Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ] Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ] can you control yo hoe  ) can you control yo hoe  ) 3:08 R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ) gangsta & hardcore
80,0,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,True,['Sam Martin'],True,robin schulz,deluxe,False,dance,"['rock', 'house', 'electronic', 'french pop']",200,2014,"parlophone/warner music france, atlantic recording corporation",dangerous,david guetta,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:08,"November 24 , 2014",False,[],False,<NULL>,album,False,dance & electronic,[],188,2014,<NULL>,i 'll keep loving you,david guetta,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous 3:20,200 Listen ( Deluxe Version ) dance robin schulz ['Sam Martin'] 24-Nov-14 $1.29 deluxe True True,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous dangerous 3:20 Listen ( Deluxe Version ) dance,I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) i 'll keep loving you 3:08,"188 Listen ( Deluxe ) dance & electronic <NULL> [] November 24 , 2014 $ 1.29 album False False",I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) I 'll Keep Loving you ( feat . Birdy & Jaymes Young ) i 'll keep loving you i 'll keep loving you 3:08 Listen ( Deluxe ) dance & electronic
464,0,Crew Love ( feat . The Weeknd ),Drake,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,3:28,15-Nov-11,False,[],False,<NULL>,album,False,hip-hop/rap,['music'],208,0,cash money records,crew love,drake,All Me [ feat . 2 Chainz ] [ Explicit ],Drake,Nothing Was The Same ( Deluxe ) [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,4:30,"September 24 , 2013",False,[],False,<NULL>,album,True,rap & hip-hop,[],270,2013,cash money records,all me,drake,Crew Love ( feat . The Weeknd ) crew love 3:28,208 Take Care ( Deluxe Version ) hip-hop/rap <NULL> [] 15-Nov-11 $ 1.29 album False False,Crew Love ( feat . The Weeknd ) Crew Love ( feat . The Weeknd ) crew love crew love 3:28 Take Care ( Deluxe Version ) hip-hop/rap,All Me [ feat . 2 Chainz ] [ Explicit ] all me 4:30,"270 Nothing Was The Same ( Deluxe ) [ Explicit ] rap & hip-hop <NULL> [] September 24 , 2013 $ 1.29 album False False",All Me [ feat . 2 Chainz ] [ Explicit ] All Me [ feat . 2 Chainz ] [ Explicit ] all me all me 4:30 Nothing Was The Same ( Deluxe ) [ Explicit ] rap & hip-hop
414,1,I Thought You Knew,Keith Urban,Keith Urban,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1999 Capitol Records Nashville,3:51,19-Oct-99,False,[],False,<NULL>,album,False,country,"['music', 'honky tonk', 'contemporary country']",231,0,capitol records,i thought you knew,keith urban,I Thought You Knew,Keith Urban,Keith Urban,Country,$ 1.29,( C ) 1999 Capitol Records Nashville,3:51,"October 19 , 1999",False,[],False,<NULL>,album,False,country,[],231,1999,capitol records,i thought you knew,keith urban,I Thought You Knew i thought you knew 3:51,231 Keith Urban country <NULL> [] 19-Oct-99 $ 1.29 album False False,I Thought You Knew I Thought You Knew i thought you knew i thought you knew 3:51 Keith Urban country,I Thought You Knew i thought you knew 3:51,"231 Keith Urban country <NULL> [] October 19 , 1999 $ 1.29 album False False",I Thought You Knew I Thought You Knew i thought you knew i thought you knew 3:51 Keith Urban country
98,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance, Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$1.29,(C) 2014 Swedish House Mafia Holdings Ltd (BVI) under exclusive license to Virgin Records Ltd,4:54,"August 21, 2009",True,['Will.I.Am'],True,extended; continuous mix version,deluxe,False,dance & electronic,[],294,2009,virgin records,i wan na go crazy,david guetta,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend 2:51,171 One Love ( Deluxe Version ) dance continuous mix version ['Wynter Gordon'] 21-Aug-09 $1.29 deluxe True True,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend toyfriend 2:51 One Love ( Deluxe Version ) dance,I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ) i wan na go crazy 4:54,"294 One Love ( Deluxe Version ) dance & electronic extended; continuous mix version ['Will.I.Am'] August 21, 2009 $1.29 deluxe True True",I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ) I Wan na Go Crazy ( Feat . Will.I.Am ; Extended ; Continuous Mix Version ) i wan na go crazy i wan na go crazy 4:54 One Love ( Deluxe Version ) dance & electronic
533,1,Fly Solo,Wiz Khalifa,Rolling Papers ( Deluxe Version ),"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.29,‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,28-Mar-11,False,[],False,<NULL>,album,False,hip-hop/rap,"['music', 'hardcore rap', 'east coast rap', 'rap']",200,0,<NULL>,fly solo,wiz khalifa,Fly Solo [ Clean ],Wiz Khalifa,Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ],Rap & Hip-Hop,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:20,"March 28 , 2011",False,[],False,<NULL>,album,False,rap & hip-hop,[],200,2011,<NULL>,fly solo,wiz khalifa,Fly Solo fly solo 3:20,200 Rolling Papers ( Deluxe Version ) hip-hop/rap <NULL> [] 28-Mar-11 $ 1.29 album False False,Fly Solo Fly Solo fly solo fly solo 3:20 Rolling Papers ( Deluxe Version ) hip-hop/rap,Fly Solo [ Clean ] fly solo 3:20,"200 Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] rap & hip-hop <NULL> [] March 28 , 2011 $ 1.29 album False False",Fly Solo [ Clean ] Fly Solo [ Clean ] fly solo fly solo 3:20 Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] rap & hip-hop
147,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix version,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,Sexy Bitch ( Feat . Akon ; Explicit ),David Guetta,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:15,"August 21 , 2009",False,[],False,<NULL>,album,False,dance & electronic,[],195,2009,swedish house mafia holdings ltd,sexy bitch,david guetta,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend 2:51,171 One Love ( Deluxe Version ) dance continuous mix version ['Wynter Gordon'] 21-Aug-09 $1.29 deluxe True True,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend toyfriend 2:51 One Love ( Deluxe Version ) dance,Sexy Bitch ( Feat . Akon ; Explicit ) sexy bitch 3:15,"195 One Love ( Deluxe Version ) dance & electronic <NULL> [] August 21 , 2009 $ 1.29 album False False",Sexy Bitch ( Feat . Akon ; Explicit ) Sexy Bitch ( Feat . Akon ; Explicit ) sexy bitch sexy bitch 3:15 One Love ( Deluxe Version ) dance & electronic
150,0,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ],David Guetta,One Love ( Deluxe Version ),"Dance , Music",$1.29,2010 Gum Prod licence exclusive Parlophone Music France,2:51,21-Aug-09,True,['Wynter Gordon'],True,continuous mix,deluxe,False,dance,['music'],171,2009,parlophone music france,toyfriend,david guetta,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:20,"November 24 , 2014",False,[],True,<NULL>,album,False,dance & electronic,[],200,2014,<NULL>,dangerous,david guetta,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend 2:51,171 One Love ( Deluxe Version ) dance continuous mix ['Wynter Gordon'] 21-Aug-09 $1.29 deluxe True True,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] toyfriend toyfriend 2:51 One Love ( Deluxe Version ) dance,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous 3:20,"200 Listen ( Deluxe ) dance & electronic <NULL> [] November 24 , 2014 $ 1.29 album False True",Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] dangerous dangerous 3:20 Listen ( Deluxe ) dance & electronic
457,0,January ( feat . Jamie Woon ),Disclosure,Settle ( Deluxe Version ),"Electronic , Music",$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",5:54,15-Apr-14,False,[],False,<NULL>,album,False,electronic,['music'],354,0,universal island records,january,disclosure,Confess To Me [ feat . Jessie Ware ],Disclosure,Settle ( Deluxe Edition ),"Electronica , Dance & Electronic",$ 1.29,"( C ) 2014 Universal Island Records , a division of Universal Music Operations Limited",4:10,"April 15 , 2014",False,[],False,<NULL>,album,False,electronica,['dance & electronic'],250,2014,universal island records,confess to me,disclosure,January ( feat . Jamie Woon ) january 5:54,354 Settle ( Deluxe Version ) electronic <NULL> [] 15-Apr-14 $ 1.29 album False False,January ( feat . Jamie Woon ) January ( feat . Jamie Woon ) january january 5:54 Settle ( Deluxe Version ) electronic,Confess To Me [ feat . Jessie Ware ] confess to me 4:10,"250 Settle ( Deluxe Edition ) electronica <NULL> [] April 15 , 2014 $ 1.29 album False False",Confess To Me [ feat . Jessie Ware ] Confess To Me [ feat . Jessie Ware ] confess to me confess to me 4:10 Settle ( Deluxe Edition ) electronica
