"id","label","left_Album_Name","right_Album_Name","left_Artist_Name","right_Artist_Name","left_CopyRight","right_CopyRight","left_Genre","right_Genre","left_Price","right_Price","left_Released","right_Released","left_Song_Name","right_Song_Name","left_Time","right_Time"
123,0,"","Mississippi-The Album ( Explicit Version )","David Guetta","David Banner","2010 Gum Prod licence exclusive Parlophone Music France","","Dance , Music","Pop","$ 1.29","","21-Aug-09","","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) 2:51","Whoremonger ( Album Version ( Explicit ) ) [ Explicit ] $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc. 1:02 May 20 , 2003","",""
124,0,"","Live After Deaf ( Cork )","","","","","","Folk , Rock","","","","","If I Am a Stranger ( Live In Amsterdam ) Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] Singer/Songwriter , Music , Rock $ 0.99 2012 PAXAM RECORDS 5:10 2-Jul-12","Carolina Rain ( Live in Cork ) Ryan Adams $ 0.99 2012 PAXAM RECORDS 5:41 August 9 , 2012","",""
125,1,"","Nicky Jam Hits","Nicky Jam","Nicky Jam","2014 La Industria Inc. . Licencia a Codiscos S.A.S.","( C ) 2014 Codiscos S.A.S.","Latin Urban , Music , Latino","","$ 0.99","","","September 9 , 2014","Piensas en M ' _ ( feat . Luigi 21 Plus , Jory & Yelsid ) [ Remix ] Nicky Jam Hits 4:46 9-Sep-14","Piensas en MÌ _ ( Remix ) International , Latin Music $ 0.99","","4:46"
126,0,"My World 2.0 ( Bonus Track Version )","My Worlds Acoustic [ + Video ] [ + Digital Booklet ]","Justin Bieber","Justin Bieber","","","Pop , Music , Teen Pop , Rock , Dance , R&B / Soul , Contemporary R&B","Pop","$ 1.99","$ 1.29","23-Mar-10","","Baby ( Bonus Video ) ‰ ãÑ 2010 The Island Def Jam Music Group","Baby ( Acoustic Version ) ( C ) 2011 The Island Def Jam Music Group February 8 , 2011","3:39","3:35"
127,0,"","Take Care ( Deluxe Edition ) [ Explicit ]","Drake","Drake","‰ ãÑ 2011 Cash Money Records Inc.","","","","","","15-Nov-11","March 20 , 2012","Take Care ( feat . Rihanna ) Take Care ( Deluxe Version ) Hip-Hop/Rap , Music $ 1.29","The Real Her [ feat . Andre 3000 ] [ Explicit ] Rap & Hip-Hop $ 1.29 ( C ) 2012 Cash Money Records Inc.","4:37","5:21"
128,0,"One Love ( Deluxe Version )","When Love Takes Over ( feat . Kelly Rowland )","David Guetta","David Guetta","","( C ) 2015 The Valory Music Co. , LLC","Dance , Music","Dance & Electronic","$ 1.29","","21-Aug-09","May 5 , 2009","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] 2010 Gum Prod licence exclusive Parlophone Music France 2:51","When Love Takes Over ( feat . Kelly Rowland ) [ Electro Radio Edit ] $ 0.99","","3:02"
129,0,"","Party rock anthem ( Karaoke )","LMFAO","Lmfao Feat Lauren Bennett & Goon Rock Karaoke Band","‰ ãÑ 2011 Foo & Blu , LLC under exclusive License to Interscope Records","","Pop , Music , R&B / Soul,Electronic,Dance,Rock,Hip-Hop / Rap , Rap","","","","21-Jun-11","","Sorry for Party Rocking Sorry for Party Rocking ( Deluxe Version ) $ 1.29 3:23","Party Rock Anthem ( Made Famous By Lmfao Feat Lauren Bennett & Goon Rock ) ( Karaoke Version ) International $ 0.89 ( c ) 2011 BGM Industrias del Disco S.A. ( Magenta Discos ) July 14 , 2011","","4:24"
130,0,"","","Fall Out Boy","Boy Face","2014 Island Records , a division of UMG Recordings , Inc.","2015 Perpetual Motions Ent . / F Pac Records/FROGG LIFE","","","","","22-Dec-14","","Centuries ( Gazzo Remix ) Centuries ( Gazzo Remix ) - Single Alternative , Music , Rock $ 1.29 4:19","Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ] Busy ( N3mrod Remix ) [ feat . Kevin Lyttle ] [ Explicit ] Dance & Electronic $ 0.99 April 10 , 2015","","2:32"
131,1,"","","","","","( C ) 2014 MCA Nashville , a Division of UMG Recordings , Inc.","Country , Music , Pop , Pop/Rock , Honky Tonk , Contemporary Country , Rock","","","","27-Oct-14","October 27 , 2014","Speakers Sam Hunt Montevallo $ 1.29 2014 MCA Nashville , a Division of UMG Recordings , Inc.","Speakers Sam Hunt Montevallo Country $ 1.29 3:48","3:46",""
132,1,"","","","","","","Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap","","$ 1.29","","28-Mar-11","March 28 , 2011","Cameras Wiz Khalifa Rolling Papers 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:29","Cameras [ Clean ] Wiz Khalifa Rolling Papers ( Deluxe ) [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","4:29"
133,0,"Caracal","","","","","( C ) 2015 Island Records , a division of Universal Music Operations Limited","Electronic , Music , Dance , Garage , House , Rock","Electronica , Dance & Electronic","","","","","Masterpiece ( feat . Jordan Rakei ) Disclosure Album Only 2015 Island Records , a division of Universal Music Operations Limited","Magnets [ feat . Lorde ] Disclosure Caracal $ 1.29 September 25 , 2015","4:01","3:19"
134,0,"Guns Do n't Kill People ... Lazers Do","","Major Lazer","Major Lazer","","( C ) 2009 Downtown Music , LLC .","Electronic,Music,Hip-Hop / Rap , Rap , Alternative , Reggae , Dance , Modern Dancehall , Rock","Electronica , Dance & Electronic","","$ 1.29","2009","June 3 , 2015","Ca n't Stop Now ( feat . Jovi Rockwell and Mr. Vegas ) $ 1.29 ‰ ãÑ 2009 Downtown Music , LLC . 4:03","Cash Flow [ feat . Jah Dan ] Guns Do n't Kill People ... Lazers Do ( Deluxe ) [ Explicit ]","","4:06"
135,0,"","","","Skrillex","2011 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .","","Dance , Music , House , Rock , Electronic","","$ 1.99","$ 1.29","21-Jun-11","","Rock N ' Roll ( Will Take You to the Mountain ) Skrillex More Monsters and Sprites","All I Ask Of You ( Feat . Penny ) Scary Monsters And Nice Sprites EP [ Explicit ] Electronica , Dance & Electronic , Dubstep ( c ) 2013 Digitop Ltd 5:40 December 21 , 2010","4:34",""
136,0,"","Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ]","David Guetta","","","","Dance , Music , Electronic","","$ 0.99","","","December 20 , 2011","Titanium ( Cazzette 's Ant Seeking Hamster Mix ) [ feat . Sia ] Titanium ( Remixes ) [ feat . Sia ] 2011 What A Music Ltd , licence exclusive Parlophone Music France 6:37 20-Jan-12","Yao Ming ( feat . Wayne & 2 Chainz ) [ Explicit ] David Banner Rap & Hip-Hop $ 0.99 2013 b.i.G. f.a.c.e. Ent","","3:47"
137,0,"One Love ( Deluxe Version )","","","David Guetta","2010 Gum Prod licence exclusive Parlophone Music France","","","Dance & Electronic","$ 1.29","$ 1.29","","","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta Dance , Music 2:51 21-Aug-09","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe ) 2015 If Moving Your Mine 3:20 November 24 , 2014","",""
138,0,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP","","David Guetta","Zia Moz feat . David Guetta , Bebe Rexha , Nicki Minaj and Afrojack","2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States","2015 Zia Moz , David Guetta , Onika Maraj , Giorgio Tuinfort , Nick van de Wall , Ester Dean , Bebe Rexha , Sean Douglas","Dance , Music","","$ 1.29","","12-May-15","June 1 , 2015","Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ] 4:42","Hey Mama ( Zia Moz Remix ) Hey Mama Dance & Electronic $ 0.99 3:12","",""
139,1,"","If You 're Reading This It 's Too Late [ Explicit ]","Drake","Drake","2015 Cash Money Records Inc.","( C ) 2015 Cash Money Records Inc.","Hip-Hop/Rap , Music , Hardcore Rap , Rap , R&B / Soul , Contemporary R&B","Rap & Hip-Hop","$ 1.29","","","","6PM In New York If You 're Reading This It 's Too Late 13-Feb-15","6PM In New York [ Explicit ] $ 1.29 February 13 , 2015","4:43","4:43"
140,1,"","","Eric Church","Eric Church","2011 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203","","","Country","$ 1.29","$ 1.29","14-Jan-11","","Chevy Van Caldwell County - EP Country , Music , Contemporary Country 2:48","Chevy Van Caldwell County EP ( C ) 2011 EMI Records Nashville January 14 , 2011","","2:48"
141,0,"Pop Life ( Extended Version ) [ Bonus Version ]","","David Guetta","","","( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd","Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative","Dance & Electronic","$ 1.29","","18-Sep-07","","Delirious ( feat . Tara McDonald ) ‰ ãÑ 2007 Gum Records 4:31","One Love ( Feat . Estelle ) David Guetta One Love ( Deluxe Version ) $ 1.29 August 21 , 2009","","4:01"
142,0,"Live After Deaf ( Live ) [ Complete Collection ]","Live After Deaf ( Collection )","Ryan Adams","Ryan Adams","","","","Folk , Rock","$ 0.99","","","","If I Am a Stranger ( Live In Amsterdam ) Singer/Songwriter , Music , Rock 2012 PAXAM RECORDS 2-Jul-12","The Rescue Blues ( Live in London 1 ) $ 0.99 2012 PAXAM RECORDS 3:25 July 2 , 2012","5:10",""
143,0,"O.N.I.F.C. ( Deluxe Version )","","Wiz Khalifa","","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap","","$ 1.99","","","","Remember You ( feat . The Weeknd ) 5:20 4-Dec-12","Bluffin ( feat . Berner ) [ Explicit ] Wiz Khalifa O.N.I.F.C. [ Explicit ] Rap & Hip-Hop $ 1.29 December 4 , 2012","","5:32"
144,0,"","","Lil Wayne & Jay Sean","","‰ ãÑ 2010 Cash Money Records Inc.","","Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South","Rap & Hip-Hop","","","","","That Ai n't Me ( feat . Jay Sean ) I Am Not a Human Being $ 1.29 4:02 15-Nov-10","Love Me ( Album Version ( Explicit ) ) [ feat . Drake ] [ Explicit ] Lil Wayne I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ] $ 1.29 2005 Secretly Canadian 4:15 March 26 , 2013","",""
145,0,"One Love ( Deluxe Version )","","David Guetta","","","( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.","Dance , Music","Pop","","$ 0.69","","","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 2:51 21-Aug-09","Phone Tap ( Album Version ( Explicit ) ) [ Explicit ] David Banner Mississippi-The Album ( Explicit Version ) May 20 , 2003","","1:52"
146,0,"","O.N.I.F.C. [ Explicit ]","","Wiz Khalifa","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap","","$ 1.99","","","","Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 4-Dec-12","The Plan ( feat . Juicy J ) [ Explicit ] Rap & Hip-Hop $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012","5:20","4:54"
147,0,"Somewhere In the Stratosphere ( Live )","","Shinedown","Shinedown","","","Rock , Music , Metal , Alternative , Hard Rock","Rock","","$ 1.29","","April 18 , 2011","Second Chance ( Live Acoustic from Kansas City ) $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 18-Apr-11","Intro ( Scary Fairy ) [ Live From Washington State ] Somewhere In The Stratosphere ( C ) 2005 MCA Nashville","5:06","1:02"
148,0,"Settle ( Deluxe Version )","Settle","","","‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music","","$ 1.29","","15-Apr-14","June 11 , 2013","Voices ( feat . Sasha Keable ) Disclosure","Help Me Lose My Mind [ feat . London Grammar ] Disclosure Electronica , Dance & Electronic $ 1.29","4:09","4:05"
149,1,"Recovery ( Deluxe Edition )","","Eminem","Eminem","‰ ãÑ 2010 Aftermath Records","","","","","","","","Space Bound Hip-Hop/Rap , Music , Rock , Hardcore Rap , Rap $ 1.29 4:38 21-Jun-10","Space Bound [ Explicit ] Recovery ( Amazon Version ) [ Explicit ] [ + video ] [ + digital booklet ] Gangsta & Hardcore , Rap & Hip-Hop $ 1.29 ( C ) 2010 Aftermath Records June 21 , 2010","","4:39"
150,1,"","Blacc Hollywood [ Explicit ]","Wiz Khalifa","Wiz Khalifa","","","Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock","Rap & Hip-Hop","","","19-Aug-14","August 19 , 2014","We Dem Boyz Blacc Hollywood ( Deluxe Version ) $ 1.99 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:56","We Dem Boyz [ Explicit ] $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company","","3:45"
151,0,"Fetty Wap ( Deluxe )","Fetty Wap [ Explicit ]","Fetty Wap","Fetty Wap","","","Hip-Hop/Rap , Music , Rap","","Album Only","","","","Whateva ( feat . Monty ) 2015 300 Entertainment/RGF Productions 5:11","How We Do Things ( feat . Monty ) [ Explicit ] Rap & Hip-Hop $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves September 25 , 2015","","3:31"
152,0,"VHS","","X Ambassadors","X Ambassadors","","( C ) 2015 KIDinaKORNER/Interscope Records","","Alternative Rock","","$ 1.29","30-Jun-15","June 30 , 2015","VHS Outro ( Interlude ) Alternative , Music , Rock , Adult Alternative $ 1.29 2015 KIDinaKORNER/Interscope Records 1:25","Adam & Noah 's Priorities ( Interlude ) VHS [ Explicit ]","","0:27"
153,0,"","","Wiz Khalifa","","","2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company","Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock","Rap & Hip-Hop","","","19-Aug-14","","True Colors ( feat . Nicki Minaj ) Blacc Hollywood $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:15","So High ( feat . Ghost Loft ) [ Explicit ] Wiz Khalifa Blacc Hollywood [ Explicit ] $ 1.29 4:09 August 19 , 2014","",""
154,0,"","","Disclosure","Disclosure","‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","","","","$ 1.29","","","","Defeated No More ( feat . Edward Macfarlane ) Settle ( Deluxe Version ) Electronic , Music 15-Apr-14","Magnets [ feat . Lorde ] Caracal ( Deluxe ) Electronica , Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 3:19 September 25 , 2015","6:07",""
155,1,"ARTPOP","Artpop [ Clean ]","Lady Gaga","Lady Gaga","","( C ) 2013 Interscope Records","","Pop","","","","November 11 , 2013","G.U.Y. Pop , Music , Dance , Rock $ 1.29 ‰ ãÑ 2013 Interscope Records 3:52 11-Nov-13","G.U.Y. [ Clean ] $ 1.29","","3:52"
156,0,"","","","Shinedown","","2015 Mad Decent","","","","$ 1.29","27-May-03","May 27 , 2003","Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) Rock , Music , Hard Rock , Alternative $ 1.29 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States","Simple Man [ Acoustic ] Leave A Whisper ( Deluxe ) Rock 5:20","3:59",""
157,0,"","","","","","2015 If Moving Your Mine","Dance , Music","Dance & Electronic","","$ 1.29","21-Aug-09","","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France","Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe ) 3:20 November 24 , 2014","2:51",""
158,0,"","","Lady Gaga","","","","Pop , Music , Electronic , Rock","Pop","","","","","Applause ( Goldhouse Remix ) Applause ( Remixes ) $ 1.29 2013 Interscope Records 30-Sep-13","Applause ( Empire Of The Sun Remix ) Lady Gaga Applause ( Remixes ) $ 1.29 ( C ) 2013 Interscope Records September 30 , 2013","4:34","4:08"
159,1,"I 'll Stay Me","","","","2006 , 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nashville , TN 37203","","Country , Music , Contemporary Country , Pop","","$ 1.29","$ 1.29","14-Aug-07","August 14 , 2007","Tackle Box Luke Bryan","Tackle Box Luke Bryan I 'll Stay Me Country ( C ) 2007 Capitol Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 3322 West End Avenue , 11th Floor , Nash","4:02","4:02"
160,0,"","Reba # 1 's","Kelly Clarkson & Reba McEntire","","‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc.","","","Country , Contemporary Country","$ 1.99","$ 1.29","18-Sep-07","November 22 , 2005","Because of You Reba Duets Country , Music , Honky Tonk , Contemporary Country","The Fear Of Being Alone ( Album Version ) Reba McEntire ( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.","3:42","3:02"
161,0,"","","","","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company","","","$ 1.99","","","August 19 , 2014","Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap 5:20 4-Dec-12","House In The Hills ( feat . Curren $ y ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:52","",""
162,1,"","Everything Is 4 [ Clean ]","","","","","","","","$ 1.29","29-May-15","June 1 , 2015","X2CU Jason Derulo Everything Is 4 Pop , Music , Rock , Dance , R&B / Soul , Contemporary R&B $ 1.29 2015 Warner Bros. . Records Inc. 5:13","X2CU Jason Derulo Pop 2011 Because Music","","5:14"
163,0,"","","","","2010 Gum Prod licence exclusive Parlophone Music France","2015 If Moving Your Mine","","","$ 1.29","","21-Aug-09","November 24 , 2014","Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 2:51","Shot me Down ( feat . Skylar Grey ) [ Radio Edit ] David Guetta Listen ( Deluxe ) Dance & Electronic $ 1.29 3:11","",""
164,0,"","Nothing But the Beat 2.0 [ Explicit ]","","","2011 What A Music Ltd , Licence exclusive Parlophone Music France","","","","$ 1.29","$ 0.99","26-Aug-11","","I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) David Guetta Nothing But the Beat Dance , Music , House , Electronic , Rock","I Can Only Imagine ( feat . Chris Brown & Lil Wayne ) David Guetta Dance & Electronic 2015 Real Sounds 3:29 August 26 , 2011","3:34",""
165,0,"Original Don ( feat . The Partysquad ) [ Remixes ] - EP","","","Major Lazer","2011 Downtown Records Unders exclusive license to Interscope Records in the U.S.A.","","","Electronica , Dance & Electronic","","$ 1.29","","","Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ] Major Lazer Electronic , Music , Dance $ 1.29 1-Nov-11","Powerful ( Michael Calfan Remix ) [ feat . Ellie Goulding ] Powerful ( Remixes ) ( C ) 2015 Third Pardee Records , LLC under exclusive license to Interscope Records in the United States 5:27 September 11 , 2015","3:38",""
166,1,"Keith Urban","Keith Urban","Keith Urban","Keith Urban","","","","","","$ 1.29","","","I Thought You Knew Country , Music , Honky Tonk , Contemporary Country $ 1.29 1999 Capitol Records Nashville 19-Oct-99","I Thought You Knew Country ( C ) 1999 Capitol Records Nashville 3:51 October 19 , 1999","3:51",""
167,0,"Rolling Papers ( Deluxe Version )","Blacc Hollywood ( Deluxe ) [ Explicit ]","","","","","Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap","","$ 1.29","$ 1.29","28-Mar-11","August 19 , 2014","Get Your S ** t Wiz Khalifa ‰ ãÑ 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:36","You And Your Friends ( feat . Snoop Dogg & Ty Dolla $ ign ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:06","",""
168,0,"Scary Monsters and Nice Sprites","","","Skrillex","2010 Big Beat Records , Inc. for the United States and WEA International for the world outside the United States .","","","","$ 1.29","","21-Dec-10","","Kill Everybody ( Bare Noize Remix ) Skrillex Dance , Music , House , Electronic","Kill Everybody Scary Monsters And Nice Sprites EP [ Explicit ] Electronica , Dance & Electronic , Dubstep $ 1.29 ( c ) 2013 Digitop Ltd 4:58 December 21 , 2010","4:41",""
169,1,"","Try This [ Explicit ]","P!NK","P!nk","","","","","$ 0.99","","","","Love Song Try This Pop , Music , Teen Pop , Electronic , Pop/Rock , R&B / Soul , Dance 2003 Arista Records , Inc. 10-Nov-03","Love Song Pop $ 0.99 CWM records November 11 , 2003","2:28","2:27"
170,1,"","Flight School [ Explicit ]","","Wiz Khalifa","","2013 Mad Decent","Hip-Hop/Rap , Music","","","$ 0.99","17-Apr-09","","Extra Extra Credit Wiz Khalifa Flight School $ 0.99 2009 Rostrum Records 4:03","Extra Extra Credit [ Explicit ] Rap & Hip-Hop April 17 , 2009","","4:03"
171,1,"","Greatest Hits , Vol . 1","Nicky Jam","Nicky Jam","","( C ) 2014 La industria Inc","Latin Urban , Music , Latino","International , Latin Music","","","","","Voy a Beber ( feat . ' • ejo ) [ Remix ] Greatest Hits , Vol . 1 $ 0.99 2014 La Industria Inc licencia a Codiscos S.A.S. 3:44 4-Nov-14","Voy a Beber ( Remix ) $ 0.99 November 4 , 2014","","3:44"
172,0,"","","Wiz Khalifa","","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap","","","$ 1.29","","December 4 , 2012","Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ) $ 1.99 5:20 4-Dec-12","The Bluff ( feat . Cam ` Ron ) [ Clean ] Wiz Khalifa O.N.I.F.C. [ Clean ] Rap & Hip-Hop 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","3:48"
173,1,"","Cole Swindell","","Cole Swindell","2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.","( C ) 2011 UMG Recordings , Inc.","Country , Music , Contemporary Country","Country","","","","","The Back Roads and the Back Row Cole Swindell Cole Swindell $ 1.29 18-Feb-14","The Back Roads & The Back Row $ 1.29 3:44 February 18 , 2014","3:41",""
174,0,"VHS","VHS [ Clean ]","X Ambassadors","","","( C ) 2015 KIDinaKORNER/Interscope Records","Alternative , Music , Rock , Adult Alternative","","$ 1.29","$ 1.29","","June 30 , 2015","VHS Outro ( Interlude ) 2015 KIDinaKORNER/Interscope Records 1:25 30-Jun-15","Moving Day ( Interlude ) X Ambassadors Alternative Rock 0:19","",""
175,1,"VHS","","X Ambassadors","X Ambassadors","2015 KIDinaKORNER/Interscope Records","","Alternative , Music , Rock , Adult Alternative","","$ 1.29","$ 1.29","","","VHS Outro ( Interlude ) 1:25 30-Jun-15","VHS Outro ( Interlude ) [ Explicit ] VHS [ Explicit ] Alternative Rock ( C ) 2015 KIDinaKORNER/Interscope Records 1:25 June 30 , 2015","",""
176,1,"Believe ( Deluxe Edition )","Believe","Justin Bieber","Justin Bieber","","","Pop , Music","","","","","","Die in Your Arms $ 1.29 ‰ ãÑ 2012 The Island Def Jam Music Group 3:57 19-Jun-12","Die In Your Arms ( Album Version ) Pop $ 1.29 ( C ) 2012 The Island Def Jam Music Group 3:57 June 19 , 2012","",""
177,0,"O.N.I.F.C. ( Deluxe Version )","Blacc Hollywood ( Deluxe ) [ Explicit ]","","Wiz Khalifa","2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States","","","","","","4-Dec-12","","Remember You ( feat . The Weeknd ) Wiz Khalifa Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99","House In The Hills ( feat . Curren $ y ) [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 4:52 August 19 , 2014","5:20",""
178,1,"Anything Like Me - EP","","Florida Georgia Line","","2011 Florida Georgia Line","","Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country","","$ 0.99","$ 0.99","14-Dec-10","December 14 , 2010","Backwoods Beauty Queen","Backwoods Beauty Queen Florida Georgia Line Anything Like Me Country 2011 Florida Georgia Line 4:15","4:15",""
179,0,"","VHS [ Explicit ]","","","2015 KIDinaKORNER/Interscope Records","( C ) 2015 KIDinaKORNER/Interscope Records","","Alternative Rock","","$ 1.29","30-Jun-15","June 30 , 2015","VHS Outro ( Interlude ) X Ambassadors VHS Alternative , Music , Rock , Adult Alternative $ 1.29 1:25","Moving Day ( Interlude ) X Ambassadors","","0:19"
180,0,"","VHS [ Explicit ]","X Ambassadors","X Ambassadors","2015 KIDinaKORNER/Interscope Records","( C ) 2015 KIDinaKORNER/Interscope Records","Alternative , Music , Rock , Adult Alternative","","$ 1.29","","","June 30 , 2015","VHS Outro ( Interlude ) VHS 1:25 30-Jun-15","Y2K Time Capsule ( Interlude ) Alternative Rock $ 1.29","","0:32"
181,1,"Cole Swindell","Cole Swindell","","","2014 Warner Music Nashville LLC and WEA International Inc. for the world outside the U.S.","( C ) 2011 UMG Recordings , Inc.","","Country","$ 1.29","$ 1.29","18-Feb-14","February 18 , 2014","The Back Roads and the Back Row Cole Swindell Country , Music , Contemporary Country 3:41","The Back Roads & The Back Row Cole Swindell 3:44","",""
182,1,"","","Shinedown","Shinedown","","2015 Real Sounds","Rock , Music , Metal , Hard Rock , Alternative","","$ 1.29","","4-Oct-05","","Fake ( Demo ) Us and Them ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 5:05","Fake [ Demo ] Us And Them ( Deluxe ) [ Explicit ] Rock $ 1.29 October 4 , 2005","","5:05"
183,0,"","Pricele $ $ ( Edited Version )","","Birdman","","","","","$ 1.29","","","November 23 , 2009","Money to Blow Birdman , Lil Wayne & Drake Pricele $ $ Hip-Hop/Rap , Music , Dirty South ‰ ãÑ 2009 Cash Money Records Inc. 4:18 23-Nov-09","Been About Money ( Album Version ( Edited ) ) Rap & Hip-Hop $ 0.99 ( C ) 2009 Cash Money Records Inc.","","4:12"
